,0
1197,-0.3261011793083656
1198,-0.34569184194070796
1199,-0.31479966793584585
1200,-0.756724061541652
1201,-0.7416962368042038
1202,-0.7175737772684532
1203,-0.6586414657360242
1204,-0.6511127534799714
1205,-0.5989140262954734
1206,-0.6769915408267844
1207,-0.5671201630911856
1208,-0.4826603119514164
1209,-0.4368291998786499
1210,-0.3941823817499688
1211,-0.41313984550446153
1212,-0.4139501450008903
1213,-0.3975640617129838
1214,-0.3236234544422035
1215,-0.7288439692463786
1216,-0.6773772907892194
1217,-0.5770506793470574
1218,-0.517691548170399
1219,-0.4722958690140175
1220,-0.4321962289393227
1221,-0.3827176239418218
1222,-0.35745565826180825
1223,-0.31694475455385607
1224,-0.23479609255442865
1225,-0.21414473899230135
1226,-0.15055770868687834
1227,-0.08505659604272364
1228,-0.039529168064995256
1229,0.018770213144849904
1230,0.059717727126149214
1231,0.09580496870975513
1232,0.022396668364056183
1233,0.0075438123245775875
1234,0.050167594292000114
1235,0.05581838220070395
1236,0.06367233083375497
1237,0.1037671456808705
1238,0.099478115480431
1239,0.09100822642753954
1240,-0.14348969455591434
1241,-0.09691739334848942
1242,-0.04121028029751612
1243,-0.06848951246068982
1244,-0.03377803945857375
1245,-0.32400176302519457
1246,-0.2804990575483063
1247,-0.3523392111828515
1248,-0.5603890840737663
1249,-0.54042972518454
1250,-0.5648686010918019
1251,-0.48124091955252346
1252,-0.7743400446021987
1253,-0.7195126869466061
1254,-0.6123451436546326
1255,-0.5094490213063011
1256,-0.6638756359670459
1257,-0.5640458733237443
1258,-0.5202314890050246
1259,-0.7196761506600269
1260,-0.6215916400133163
1261,-0.5510549000280032
1262,-0.47546927756838975
1263,-0.486341114244175
1264,-0.41114938130165324
1265,-0.39342793880182353
1266,-0.4046163615050892
1267,-0.5019015784728805
1268,-0.3968631841905286
1269,-0.31166350308292695
1270,-0.6452553276548545
1271,-0.6824135156124557
1272,-0.9053388766069213
1273,-0.9931618997456327
1274,-0.8517963651650353
1275,-0.7168411247895466
1276,-0.9398759240699488
1277,-0.9480780418920859
1278,-0.9821025062895616
1279,-0.8773629943918957
1280,-0.7733146313299771
1281,-0.6820397331955671
1282,-0.5743300742112234
1283,-0.4871967428112376
1284,-0.3996957811808529
1285,-0.3478093963132301
1286,-0.32320289792240675
1287,-0.25925522535821327
1288,-0.23011420641880045
1289,-0.22934251486858961
1290,-0.46759966887013316
1291,-0.4205860834165149
1292,-0.3040290916807073
1293,-0.2115733762036534
1294,-0.2834458734240435
1295,-0.2240657773618644
1296,-0.1485584045447559
1297,-0.22112721179215536
1298,-0.1953244957093814
1299,-0.44891776274305184
1300,-0.4052783414977312
1301,-0.42337335937443527
1302,-0.39369663039488356
1303,-0.45649613992240945
1304,-0.48793761688474335
1305,-0.5936519178904343
1306,-0.5263746513444809
1307,-0.46352872853483096
1308,-0.38549556754552217
1309,-0.32374663348758886
1310,-0.33032901441940943
1311,-0.2535715465297688
1312,-0.28397060090563886
1313,-0.2915049127808883
1314,-0.2748829308398587
1315,-0.3160302579697841
1316,-0.30448003794774536
1317,-0.29556006863366846
1318,-0.25493822784628384
1319,-0.3228129442982064
1320,-0.31657439914652424
1321,-0.3026378458371388
1322,-0.22879930060996329
1323,-0.3109813324444384
1324,-0.27753199981723997
1325,-0.27530080803040186
1326,-0.2110930167425493
1327,-0.21258164528341128
1328,-0.20161005451106961
1329,-0.12651551512728768
1330,-0.05319060533916911
1331,-0.047249526140470455
1332,-0.13801626528551983
1333,-0.11953914633540628
1334,-0.05351053135197481
1335,-0.07270086579190499
1336,0.007498442137087849
1337,0.011423648468342863
1338,0.0033746449050189205
1339,0.06906385560124524
1340,0.07140775564460143
1341,0.02470392025770113
1342,0.04786878492014812
1343,0.059728939996850874
1344,0.10902850495227578
1345,0.14378781484267691
1346,0.1934893352818418
1347,0.22239206066819156
1348,0.24198001386374962
1349,0.22397123385839066
1350,0.2611452498999942
1351,0.21329920572788108
1352,0.25060154587139766
1353,0.2502082106967771
1354,0.2687388878468706
1355,0.2644818252611868
1356,0.3120943292337995
1357,0.3228025252640986
1358,0.33476503446683314
1359,0.31048797337918066
1360,0.2702051756925829
1361,0.1848939048748844
1362,0.21249454171174953
1363,0.21999420130313607
1364,0.24907250599503225
1365,0.24108263969774918
1366,-0.028510034958846214
1367,0.03701286455917113
1368,0.08836582622843459
1369,0.11659019013160876
1370,0.11663980083701472
1371,0.1435405690563943
1372,0.16531120133282953
1373,0.17902260146482918
1374,0.11992562787155482
1375,0.11122871728006203
1376,0.11952554359628836
1377,0.10145383028176468
1378,0.09638752681790003
1379,0.15764365996451457
1380,0.1393826481062642
1381,0.12140877083359533
1382,-0.0767329918435859
1383,-0.05636413795906743
1384,0.0023583619267745423
1385,-0.13458264352425395
1386,-0.21633484968340283
1387,-0.1288284802135225
1388,-0.10839348133431297
1389,-0.08242433312346707
1390,-0.05143539957445358
1391,-0.3270609517662806
1392,-0.5583852058292946
1393,-0.49670924130160377
1394,-0.41453492301487327
1395,-0.3509867185692922
1396,-0.37603071378269487
1397,-0.502530266635483
1398,-0.42100945484335117
1399,-0.37033660353860026
1400,-0.2881857322297926
1401,-0.22306201849043122
1402,-0.29594148350864835
1403,-0.38610418394959
1404,-0.3863461309054055
1405,-0.30976325469987753
1406,-0.33204473504691867
1407,-0.29139969094106255
1408,-0.20436548757996226
1409,-0.16512600293371008
1410,-0.10359493858692814
1411,-0.08756704755099647
1412,-0.08936129629790406
1413,-0.132407651853387
1414,-0.13289482010446482
1415,-0.07141298427289546
1416,-0.06110365188877849
1417,-0.04557036054484214
1418,-0.03840316479452517
1419,0.0024522908976742086
1420,0.050256631639531486
1421,0.11926153975603904
1422,0.17149271885940154
1423,0.20145147414542292
1424,0.23968966716082524
1425,0.25805501740715125
1426,0.28995179920827086
1427,0.3231252818511875
1428,0.2972971790004476
1429,0.3068124832417896
1430,0.2904340133096248
1431,0.29860871604678285
1432,0.298986621619759
1433,0.32690797036674624
1434,0.3400990857996766
1435,0.36621222839440004
1436,0.4085442885772488
1437,0.4434815354677598
1438,0.3240059333142137
1439,0.2923542053784117
1440,0.2058500507017353
1441,0.161647598964254
1442,0.0794482546470165
1443,-0.052868893354129254
1444,-0.016511747812727885
1445,-0.33004796778301154
1446,-0.39816190097705983
1447,-0.42150353152842124
1448,-0.4044414955882289
1449,-0.3280696705195427
1450,-0.2831805486922154
1451,-0.41267612093756645
1452,-0.39137314709464477
1453,-0.3202990309249996
1454,-0.24258117113929284
1455,-0.15310136849527342
1456,-0.11111249446818397
1457,-0.11565552399607872
1458,-0.08609319432027397
1459,-0.04942715328133966
1460,0.02721878327545106
1461,0.08140166541977945
1462,0.0358567923043463
1463,0.0580858919371977
1464,0.10693872516717487
1465,0.16411610865064147
1466,0.1290438036661692
1467,0.06137314867915301
1468,0.09144398395228318
1469,0.15883169283322177
1470,0.19178546142923267
1471,0.19298813946626261
1472,0.20688776105006332
1473,0.23795307673013155
1474,-0.23348772232435286
1475,-0.1872335290072839
1476,-0.14545874484521654
1477,-0.09863724817254965
1478,-0.2747394292397634
1479,-0.35960120094769965
1480,-0.31329766913667584
1481,-0.366791590440703
1482,-0.31301403298766384
1483,-0.21136197004293517
1484,-0.16613082090502956
1485,-0.17267949111810843
1486,-0.12648160825465507
1487,-0.07433740482730523
1488,-0.06666697852773103
1489,-0.07076107526067674
1490,-0.06590283065193908
1491,-0.07178298126103044
1492,-0.06161549742920357
1493,-0.002337300681656572
1494,0.057009946766587834
1495,0.1255344487063043
1496,0.17709312036578417
1497,0.23945791644052095
1498,0.2563245681540595
1499,0.24077694499459373
1500,0.2853997064177988
1501,0.3158633804007631
1502,0.3022042537743831
1503,0.32684920113514343
1504,0.37455972692438005
1505,0.4162466235644905
1506,0.41099390016313264
1507,0.40093555125073205
1508,0.43968425282028145
1509,0.43460535845912524
1510,0.4213510639061425
1511,0.3360279912533733
1512,0.33456877413843045
1513,0.3029516754600514
1514,0.301114644890227
1515,0.34918482707070847
1516,0.10903815486743573
1517,0.14272556914071588
1518,-0.1289046920656
1519,-0.0698068402266693
1520,-0.06799453155474146
1521,-0.14347016480647146
1522,-0.08330773372113709
1523,-0.05196764110913961
1524,-0.08249596868007386
1525,-0.003390685669768398
1526,0.03737283719452609
1527,0.06449864285022722
1528,0.12880423395552562
1529,0.17138274468675666
1530,0.2396677392101303
1531,0.30239020481700873
1532,0.27119730075623133
1533,0.24853761779126438
1534,0.26462781203480823
1535,0.27654813206565354
1536,0.17297863768061877
1537,0.2028335424003172
1538,0.26214306474034665
1539,0.3307774060481068
1540,0.3644853713682055
1541,0.40234499018583353
1542,0.18210041087787757
1543,0.18830732308448042
1544,0.07842685878120206
1545,0.07597546352842743
1546,0.038420167284363496
1547,-0.16325464293508912
1548,-0.07763881466189039
1549,-0.2784938225254418
1550,-0.23157972416185296
1551,-0.2065909957612213
1552,-0.180337154942742
1553,-0.13636822956569167
1554,-0.09864720301173614
1555,-0.09707483081153291
1556,-0.022743941691298272
1557,-0.014834321527735797
1558,0.05297242699451973
1559,0.08499962794078986
1560,0.08483491435818125
1561,0.10107645129144277
1562,0.10264038673816382
1563,0.1798132752276063
1564,0.2200048617024882
1565,0.21351849499357178
1566,0.15293056607818156
1567,0.18668066524983373
1568,0.11841490588170961
1569,0.13591597599214328
1570,0.193821111327155
1571,0.19014766891194765
1572,0.22862696035370886
1573,0.26796348308678236
1574,0.2495869960313756
1575,0.24957428154630018
1576,0.27310598127545915
1577,0.2809908556970132
1578,0.3245755259874685
1579,0.34631639589133767
1580,0.35228490027691045
1581,0.32907823549813475
1582,0.27066288650425924
1583,0.24549981467894774
1584,0.26482724714612305
1585,0.2964367134991187
1586,0.2177927708820509
1587,0.2550294576828522
1588,0.27015030330281464
1589,0.2949906876385923
1590,0.3066455486679369
1591,0.23834493169340668
1592,0.24921062037144773
1593,0.26662691442579095
1594,0.2784668794496051
1595,0.2604813955895061
1596,0.3055057351574812
1597,0.3004716186784566
1598,0.25212950718573
1599,0.3048839862742794
1600,0.31492123695431773
1601,0.29491637809363275
1602,0.31264605505782517
1603,0.2766657604323032
1604,0.25187483894185203
1605,0.2998746577369026
1606,0.2997440463208595
1607,0.34486321605686876
1608,0.36436757797459224
1609,0.36325757879057696
1610,0.3825146994046625
1611,0.3744705162492159
1612,0.3747897039746945
1613,0.3933274092123745
1614,0.3779963895515217
1615,0.4059604781401488
1616,0.39825489772375183
1617,0.4163820719212018
1618,0.4379857685004196
1619,0.4598508616010399
1620,0.4759316099990495
1621,0.49267350918698727
1622,0.5090822804504116
1623,0.5266090642928463
1624,0.5361151980636121
1625,0.5536579556867707
1626,0.5705009945981432
1627,0.589015093245344
1628,0.559690810800754
1629,0.5634510621101786
1630,0.5747234699614697
1631,0.5637111721189809
1632,0.5654708974578462
1633,0.5639673335345451
1634,0.5881537046183668
1635,0.5863523318554601
1636,0.578854742456327
1637,0.5751921937563075
1638,0.5337662505257741
1639,0.5523433922098853
1640,0.5683418307997965
1641,0.5721438199462647
1642,0.5980656999617229
1643,0.5829416270291572
1644,0.555777663280868
1645,0.5555783674658119
1646,0.5646815839611365
1647,0.5660226772747777
1648,0.5897359533217501
1649,0.58951624911481
1650,0.5637468601142411
1651,0.5610157531299165
1652,0.539688576197558
1653,0.547670660919606
1654,0.5361130160155102
1655,0.5509420305588368
1656,0.4388206988153376
1657,0.4157690376371054
1658,0.40999398648045515
1659,0.44740121920419185
1660,0.4608978165833241
1661,0.45056314442062656
1662,0.4394979934887146
1663,0.41050366352326656
1664,0.23213697428399413
1665,0.23433569059518886
1666,0.25019885648195134
1667,0.26208742091702053
1668,0.2924507027843312
1669,0.30784228058811675
1670,0.3149045647853718
1671,0.2903461881741663
1672,0.3011166143190707
1673,0.2832224658012161
1674,0.32734798937430887
1675,0.35522606562160725
1676,0.3633997233765311
1677,0.36486025278738793
1678,0.3636019465183798
1679,0.36683545493583736
1680,0.3885498500097715
1681,0.38466519308338715
1682,0.4070975093309748
1683,0.42829298418029965
1684,0.45986267465271846
1685,0.47341679973192524
1686,0.5010596912391103
1687,0.45702445434407657
1688,0.4439839256387707
1689,0.4731158247335562
1690,0.4656375842666781
1691,0.44006906099355864
1692,0.438886260663388
1693,0.40308455222725625
1694,0.4315352390685056
1695,0.4308418449366423
1696,0.440648860934645
1697,0.4245647340866572
1698,0.41614122870770764
1699,0.4429333801441423
1700,0.4278546461475389
1701,0.45224573862339534
1702,0.4843453257703199
1703,0.5179377400758844
1704,0.5169538416280937
1705,0.43822725272543145
1706,0.3453229987062059
1707,0.36401187684392355
1708,0.41009500430704837
1709,0.42138601590805974
1710,0.4226653067599196
1711,0.4197692121384084
1712,0.4416008554253224
1713,0.4459419032328502
1714,0.4733355862925513
1715,0.48546652609595997
1716,0.47536712390776176
1717,0.48703920778157794
1718,0.5053005935227141
1719,0.536711375017749
1720,0.5499572966438475
1721,0.5683771266038361
1722,0.5821956184811388
1723,0.5548882281980079
1724,0.5759622167954919
1725,0.5776747775032521
1726,0.5985648846462502
1727,0.5815736834666128
1728,0.6050554647951376
1729,0.6227846632835203
1730,0.5593628718338042
1731,0.5568919815973663
1732,0.5329905577609001
1733,0.5503958800207769
1734,0.5273907112017834
1735,0.5435502523897091
1736,0.5712735884706293
1737,0.5938537634925544
1738,0.5959833135822814
1739,0.519370403468375
1740,0.5122225060958578
1741,0.530275860217139
1742,0.49265451430728485
1743,0.5014484355632103
1744,0.480003381093552
1745,0.4631695747137321
1746,0.49465962456357976
1747,0.535527721136678
1748,0.5759034357478758
1749,0.5956254930061708
1750,0.6174012691269697
1751,0.6439453352041816
1752,0.6531876901797136
1753,0.6704806047409904
1754,0.681461347458569
1755,0.6542706050166023
1756,0.6242886627921947
1757,0.6179800856026556
1758,0.609062756150526
1759,0.5965296654901058
1760,0.5994483058532848
1761,0.5855159101403659
1762,0.6091309605904949
1763,0.6320915273728793
1764,0.6217309988142354
1765,0.5173595297562044
1766,0.5452093137014487
1767,0.5877481206446665
1768,0.5827468315397312
1769,0.6168891251649953
1770,0.542841708943745
1771,0.34721669863506943
1772,0.39175704626304464
1773,0.37157713612874466
1774,0.43586388916699637
1775,0.4738167321843946
1776,0.44930888573370326
1777,0.47876174595006693
1778,0.5044572180681471
1779,0.5134616199644034
1780,0.5672320691022265
1781,0.5545803498511918
1782,0.5604903646993786
1783,0.5251982597984345
1784,0.46482460313252394
1785,0.5072328892753643
1786,0.5113068102146507
1787,0.5568013311533543
1788,0.5211907871347993
1789,0.509761311162231
1790,0.5313822642642447
1791,0.4814241661179104
1792,0.49816092187660777
1793,0.49202426509310093
1794,0.5218966015447148
1795,0.49364076280202673
1796,0.5177943664125292
1797,0.546211017180689
1798,0.5814027405424084
1799,0.5304094433078326
1800,0.5584479415110167
1801,0.5776889622485293
1802,0.5800250405111277
1803,0.6009689301902026
1804,0.5937909136764382
1805,0.6091157210238674
1806,0.6449975442632534
1807,0.6634509746979651
1808,0.5945634807312454
1809,0.5732674285081144
1810,0.590427580455636
1811,0.6286353694252196
1812,0.6645702108901071
1813,0.5133493238456859
1814,0.5351835085594301
1815,0.5436016351413839
1816,0.5515387415429928
1817,0.5890335331364596
1818,0.615262180642007
1819,0.6460279980031688
1820,0.5967560392573407
1821,0.6149123522375955
1822,0.611486676156416
1823,0.6456291697874538
1824,0.6687367655667493
1825,0.6978293944456002
1826,0.707880772987778
1827,0.7201228924171186
1828,0.7118422545787292
1829,0.6593983714689617
1830,0.6807034666292846
1831,0.7072026682666972
1832,0.6437834402440934
1833,0.6098098133778217
1834,0.6072845946404293
1835,0.6410077182705985
1836,0.6224222850850508
1837,0.6390435193417481
1838,0.649635206254688
1839,0.6376820665413295
1840,0.6519695243104069
1841,0.679674836300179
1842,0.6593420201385392
1843,0.6417182092987459
1844,0.6678179956581798
1845,0.6708018340500049
1846,0.6401886916924059
1847,0.6645366541298625
1848,0.6950388286847533
1849,0.6908007088353709
1850,0.678433689889292
1851,0.6904780003965942
1852,0.6709608458499317
1853,0.6558390973451809
1854,0.490315438257451
1855,0.5214608717996421
1856,0.5250545324236707
1857,0.5630922940155801
1858,0.5880204041157825
1859,0.6030778557878339
1860,0.6227213028505818
1861,0.6150240560256073
1862,0.6062363842125846
1863,0.6272024945158262
1864,0.6399259330969194
1865,0.6487952282920586
1866,0.6669202110257748
1867,0.6898759774010209
1868,0.6790996155483608
1869,0.6982294481526958
1870,0.7148655309199321
1871,0.7093831758727585
1872,0.7293151872603809
1873,0.7292658826564948
1874,0.6983525153664129
1875,0.6930507849484535
1876,0.7023933686442672
1877,0.7219611688446392
1878,0.7307837018387959
1879,0.7428327058748733
1880,0.7537182845439345
1881,0.7737762241891512
1882,0.7616250831123087
1883,0.7749094890045761
1884,0.7464730934802066
1885,0.7571373246386144
1886,0.7783146205407543
1887,0.7911343369144584
1888,0.795815376730475
1889,0.8148384745764468
1890,0.8100217835335264
1891,0.8055101451560407
1892,0.8046626259036523
1893,0.775474366158056
1894,0.7464596022260361
1895,0.7303048628998539
1896,0.7525940999319747
1897,0.6604526765796136
1898,0.6797172292108953
1899,0.6894692650115236
1900,0.6652897255530387
1901,0.6172716452922438
1902,0.6218900534204115
1903,0.5902143195345428
1904,0.330495833204292
1905,0.35411219556428136
1906,0.3986517936682721
1907,0.4131238144170765
1908,0.4290732762879944
1909,0.4614809225737758
1910,0.49028458352336457
1911,0.47786722144886373
1912,0.5092446830973558
1913,0.5491567597659536
1914,0.3955022449626441
1915,0.3484272950690741
1916,0.38830962633081545
1917,0.4360689933595277
1918,0.48485803118285703
1919,0.5256028614194653
1920,0.5696374532224389
1921,0.6022843563913592
1922,0.6134886903696125
1923,0.6303973880258793
1924,0.5087421585659252
1925,0.5484302934556149
1926,0.5850551772837668
1927,0.5313505905414846
1928,0.5230106145468555
1929,0.5623619184513362
1930,0.5964430605591244
1931,0.615308419464159
1932,0.6469252319220845
1933,0.6781586223485342
1934,0.6530358078120192
1935,0.6677388739892551
1936,0.6795645643744108
1937,0.6754786512040564
1938,0.7047923685892201
1939,0.6967722716033707
1940,0.7157768594233058
1941,0.6983161572536847
1942,0.6435756027387609
1943,0.5715582765821394
1944,0.6075740743588078
1945,0.6210354523444408
1946,0.6209884234562496
1947,0.5365687393636116
1948,0.5653882538470064
1949,0.577308363053717
1950,0.6021926178795294
1951,0.6398309655264731
1952,0.6351867422028503
1953,0.6529522609726869
1954,0.6167552188199811
1955,0.6403909947704525
1956,0.6757662206452131
1957,0.6990073127828726
1958,0.7213415882652674
1959,0.7432715845629083
1960,0.7161858941391743
1961,0.70277169774756
1962,0.6854666880983007
1963,0.7080424792107473
1964,0.7236616276884518
1965,0.7478821178338708
1966,0.768235121071606
1967,0.787032181156739
1968,0.796212276954991
1969,0.8051056254274352
1970,0.8200832980269797
1971,0.7950814062104772
1972,0.8007378706966276
1973,0.7998466045548328
1974,0.8142055985286236
1975,0.8236250194572895
1976,0.8237326141812118
1977,0.8238013239638494
1978,0.8279074644474138
1979,0.836787905027074
1980,0.8363080159024363
1981,0.7675519749856565
1982,0.7839555528866848
1983,0.6813570977184199
1984,0.6982621653039062
1985,0.7140986982387696
1986,0.6969303000660904
1987,0.7145473600187107
1988,0.7010704306262228
1989,0.664967940548574
1990,0.6822181022720797
1991,0.5909916163426389
1992,0.5879512147056581
1993,0.5620488063503346
1994,0.5621929359280727
1995,0.5512449772595976
1996,0.5619744961829257
1997,0.46954010119299694
1998,0.35288865451748785
1999,0.05360594845216765
2000,0.049763828390867224
2001,0.08954997886366246
2002,0.15773191472463094
2003,0.19297790915721474
2004,0.2054597075880422
2005,0.23393027677852934
2006,0.2923623342896815
2007,0.34558006006970926
2008,0.3993906783652629
2009,0.4244799736467987
2010,0.4532684530823873
2011,0.45870858136544224
2012,0.4642974578215025
2013,0.459904976994116
2014,0.45747556584777604
2015,0.46499557872073727
2016,0.5024143386639699
2017,0.45466721401357396
2018,0.43671078515632356
2019,0.46887290469730153
2020,0.4801159672368763
2021,0.5091935029683684
2022,0.5373172683227685
2023,0.5682431034883567
2024,0.5711036769169318
2025,0.5811778998724596
2026,0.541588733891934
2027,0.5782077141064733
2028,0.6088769461090237
2029,0.6276496219330799
2030,0.6480707998107083
2031,0.6785713042447216
2032,0.6878453200356285
2033,0.7094209047013567
2034,0.729462591552394
2035,0.7210399557067764
2036,0.7432090689175539
2037,0.7616114463314277
2038,0.7756170967354382
2039,0.7536656732170137
2040,0.671801032685632
2041,0.69982227870299
2042,0.6777815529985728
2043,0.6672847403922928
2044,0.6875498480103905
2045,0.6426322588171678
2046,0.6605374471373977
2047,0.6838682118169708
2048,0.6581849076805529
2049,0.6636525347719271
2050,0.691082381399099
2051,0.7183051498669648
2052,0.6739090436555135
2053,0.6873674995119862
2054,0.7030967675611933
2055,0.6594315012128884
2056,0.6713230063610905
2057,0.6973861531951342
2058,0.6634132272432792
2059,0.654618465105108
2060,0.6021214634842633
2061,0.3802969781567228
2062,0.22848076610323537
2063,0.2551745416068451
2064,0.29482124245725383
2065,0.3416644438769485
2066,0.3061115492525212
2067,0.27811650789321213
2068,0.2700421867116175
2069,0.24473299447341976
2070,0.3076353901141668
2071,0.3541741205910177
2072,0.3070360131203954
2073,0.3395743781432228
2074,0.38741290636045295
2075,0.40776029778591855
2076,0.29196742623200533
2077,0.32515950992067244
2078,0.34212084652054436
2079,0.3109947727637606
2080,0.3211111060634466
2081,0.354824665268107
2082,0.3812044508943467
2083,0.41264270757263094
2084,0.4349495233969426
2085,0.47791493062545515
2086,0.4972845615257866
2087,0.5096353621847143
2088,0.4503574147209027
2089,0.24833135079938637
2090,0.30148533558603163
2091,0.31002927311711176
2092,0.36865490028079734
2093,0.41653934563993
2094,0.37436840656898085
2095,0.3834207075141956
2096,0.4009619427406322
2097,0.3162659780477006
2098,0.3760477837410482
2099,0.3669748320956447
2100,0.38968789716484464
2101,0.39585084338263793
2102,0.430904290765651
2103,0.47591634412320816
2104,0.5004008441256727
2105,0.473667172534096
2106,0.4289591239983948
2107,0.4371421532184979
2108,0.486290531206991
2109,0.49282070610451656
2110,0.5322205734797857
2111,0.5195488125970952
2112,0.5579970140987841
2113,0.5906837748050046
2114,0.5890570140828809
2115,0.615565928337407
2116,0.654687185111185
2117,0.6212365189220221
2118,0.6051189125047959
2119,0.6382480950862368
2120,0.6178956999932552
2121,0.572949249382853
2122,0.6000044837905419
2123,0.6362989947412232
2124,0.6717895328946031
2125,0.6013026108428979
2126,0.6348863488029729
2127,0.6253824124040965
2128,0.6527108468530851
2129,0.6465504488709919
2130,0.6718993891213405
2131,0.689025213365143
2132,0.7174826857980179
2133,0.7094865630030546
2134,0.730281145415252
2135,0.738137478831113
2136,0.7565271135093878
2137,0.7743207627477391
2138,0.7897862224734896
2139,0.7857785534521542
2140,0.7061735498764115
2141,0.6874979806671487
2142,0.6453897485082143
2143,0.6726286937329882
2144,0.6947523764238395
2145,0.6654649327832339
2146,0.697702585267143
2147,0.7077872428517075
2148,0.6960249118676339
2149,0.6880220895227259
2150,0.713995074690116
2151,0.7283743257767866
2152,0.7113614227551129
2153,0.7331565142949035
2154,0.7128224938749593
2155,0.7182913545275923
2156,0.7342965443358008
2157,0.7271355499009889
2158,0.7337861948853821
2159,0.752116215915051
2160,0.7696157222192891
2161,0.714660522503493
2162,0.6994646978699446
2163,0.7060238523284817
2164,0.7267881842836046
2165,0.732827996880389
2166,0.7534031225647643
2167,0.7644857471357052
2168,0.7855377122196351
2169,0.7930244342040513
2170,0.8103986927565054
2171,0.8129201130496233
2172,0.821183881612846
2173,0.8240677236215067
2174,0.837942793180482
2175,0.8432226190860366
2176,0.8520835241500007
2177,0.8623843969850349
2178,0.871276464956287
2179,0.8552400882140603
2180,0.8423027928273389
2181,0.8533532132130083
2182,0.870167756595109
2183,0.8697075166075876
2184,0.8802121731885653
2185,0.8463259582225594
2186,0.8430417219375755
2187,0.7228683571688792
2188,0.7372449353900453
2189,0.7345907353786727
2190,0.7430384204077709
2191,0.7650441956536769
2192,0.7512501044043132
2193,0.7707308287475778
2194,0.7554730942155036
2195,0.7690347944714822
2196,0.7612824087875824
2197,0.7663123852991763
2198,0.7766188313548881
2199,0.7734796246256375
2200,0.7798995169402771
2201,0.7613640692437376
2202,0.7493096732167128
2203,0.7222700478279076
2204,0.7336727852493747
2205,0.7552144143161954
2206,0.759050592988132
2207,0.7661880548711899
2208,0.7810155092345984
2209,0.7627170050573351
2210,0.7772899598681874
2211,0.7880799001180542
2212,0.749878281199886
2213,0.724584969877347
2214,0.7409391860698274
2215,0.7652258462128017
2216,0.7851621090488684
2217,0.7959793665967405
2218,0.802524472220151
2219,0.805427127611447
2220,0.8181115065386834
2221,0.7609848125075076
2222,0.7840385790336265
2223,0.7891765073376809
2224,0.7956854134752593
2225,0.8085808844952151
2226,0.7939676633100904
2227,0.7796396346038698
2228,0.7682862985028501
2229,0.7871094754093209
2230,0.7297994910964598
2231,0.6979435094288715
2232,0.7308313227473779
2233,0.713809813282569
2234,0.6935666688669458
2235,0.6767570208589402
2236,0.6558602463703896
2237,0.663852298093633
2238,0.690943693804114
2239,0.6745087678640984
2240,0.670367926942563
2241,0.6869817101836001
2242,0.6989878580150503
2243,0.7111581994987042
2244,0.7113206413016259
2245,0.6872782765243727
2246,0.6861244073951945
2247,0.6816133689758157
2248,0.6153528605566106
2249,0.6479722110532196
2250,0.6443640672890638
2251,0.6493289023618766
2252,0.6446284165172232
2253,0.6616392781270186
2254,0.6652114758227001
2255,0.6744014300406915
2256,0.6963641334902515
2257,0.6770755130867806
2258,0.6845343472610176
2259,0.6872618537599137
2260,0.6891306976727682
2261,0.6935851695924233
2262,0.6895094090418835
2263,0.6805845238204494
2264,0.6709645932729105
2265,0.6896899850132003
2266,0.6528657211498703
2267,0.6649495473020431
2268,0.6528099111077251
2269,0.6632146542431847
2270,0.6913077631470017
2271,0.7281265477234828
2272,0.747965617791682
2273,0.6965773627801581
2274,0.6784511858487499
2275,0.6821837367795129
2276,0.6607944931238561
2277,0.6398629729351872
2278,0.6128307589151928
2279,0.6388161945448443
2280,0.6580178156703138
2281,0.6804319278360681
2282,0.6846881320636481
2283,0.6958392271107476
2284,0.7036953517371309
2285,0.7197021994982462
2286,0.7394307533499475
2287,0.741875747585176
2288,0.7663421266373383
2289,0.779171709501826
2290,0.8009589627323412
2291,0.8076436159307266
2292,0.8245227134413715
2293,0.8302877457643774
2294,0.8267043470239517
2295,0.8357478986470281
2296,0.8547066234047547
2297,0.8658102543364807
2298,0.8835138932614193
2299,0.8923008511862955
2300,0.8428883223296956
2301,0.855638532941777
2302,0.8529080855144308
2303,0.8444093474107237
2304,0.847081742451205
2305,0.8231668301395603
2306,0.7990090825050226
2307,0.8103085241863166
2308,0.8035641393352604
2309,0.7823900994592405
2310,0.7951414367652777
2311,0.7421289822482884
2312,0.7430296341053444
2313,0.7488276478231245
2314,0.7348074945492729
2315,0.7413505499139863
2316,0.7434652314526237
2317,0.7027697463995919
2318,0.6464484450647678
2319,0.6662320476120543
2320,0.6775092493430781
2321,0.6985986446325015
2322,0.7145105182006085
2323,0.7208610645654138
2324,0.7236278548416236
2325,0.6985511960770074
2326,0.6724318511518855
2327,0.66290468746599
2328,0.6788001259698302
2329,0.6935028191554059
2330,0.6420782658300307
2331,0.6124753959299339
2332,0.5738904547374288
2333,0.5927175810720837
2334,0.6238426656612197
2335,0.5826226638344173
2336,0.6119002830456098
2337,0.5873923931284132
2338,0.6153938478495093
2339,0.6412508331688614
2340,0.6467270134887002
2341,0.6538028962210936
2342,0.6517264107299323
2343,0.6510044083074078
2344,0.6671039706186994
2345,0.6895590717571174
2346,0.6745083176725043
2347,0.6602281394835828
2348,0.6693631853251547
2349,0.679700509571104
2350,0.6802329111283224
2351,0.6539962093332146
