Ep  393/1500 | Reward=  -80.80 | EpBest=  3312.7万 | GlobalBest=  2512.4万 | LPSP= 0.20% | LREG= 3.21% | Imp= 3 | MILP= 18 | ALoss=-0.0568 CLoss=13.6073 | LR=8.4e-05 | Time=3333s
Ep  394/1500 | Reward=  -79.69 | EpBest=  5218.2万 | GlobalBest=  2512.4万 | LPSP= 2.43% | LREG= 6.23% | Imp= 0 | MILP= 15 | ALoss=-0.0170 CLoss=21.0608 | LR=8.4e-05 | Time=3337s
Ep  395/1500 | Reward=  -73.50 | EpBest=  2871.7万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 2.46% | Imp= 0 | MILP= 15 | ALoss=-0.1157 CLoss=44.0780 | LR=8.4e-05 | Time=3341s
Ep  396/1500 | Reward=  -81.97 | EpBest=  4218.3万 | GlobalBest=  2512.4万 | LPSP= 1.16% | LREG= 5.56% | Imp= 0 | MILP= 15 | ALoss=-0.0395 CLoss=17.2626 | LR=8.4e-05 | Time=3346s
Ep  397/1500 | Reward= -104.87 | EpBest=  5083.1万 | GlobalBest=  2512.4万 | LPSP= 1.84% | LREG=12.24% | Imp= 3 | MILP= 19 | ALoss=-0.0685 CLoss= 5.4129 | LR=8.4e-05 | Time=3352s
Ep  398/1500 | Reward=  -91.09 | EpBest=  5147.6万 | GlobalBest=  2512.4万 | LPSP= 2.03% | LREG= 8.97% | Imp= 2 | MILP= 17 | ALoss=-0.0136 CLoss=23.8775 | LR=8.4e-05 | Time=3357s
Ep  399/1500 | Reward=  -71.94 | EpBest=  3509.2万 | GlobalBest=  2512.4万 | LPSP= 0.42% | LREG= 4.67% | Imp= 0 | MILP= 15 | ALoss=-0.0145 CLoss=11.9427 | LR=8.4e-05 | Time=3361s
Ep  400/1500 | Reward=  -78.92 | EpBest=  3932.4万 | GlobalBest=  2512.4万 | LPSP= 0.83% | LREG= 8.50% | Imp= 0 | MILP= 15 | ALoss=-0.1147 CLoss= 7.4921 | LR=8.4e-05 | Time=3364s
Ep  401/1500 | Reward=  -72.56 | EpBest=  3062.4万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 2.48% | Imp= 1 | MILP= 16 | ALoss=-0.1053 CLoss= 2.8137 | LR=8.4e-05 | Time=3370s
Ep  402/1500 | Reward=  -82.71 | EpBest=  4391.5万 | GlobalBest=  2512.4万 | LPSP= 1.37% | LREG= 7.18% | Imp= 0 | MILP= 15 | ALoss=-0.1259 CLoss=10.6161 | LR=8.3e-05 | Time=3373s
Ep  403/1500 | Reward= -128.90 | EpBest=  5625.7万 | GlobalBest=  2512.4万 | LPSP= 2.03% | LREG=14.80% | Imp= 6 | MILP= 23 | ALoss=-0.0288 CLoss=49.6891 | LR=8.3e-05 | Time=3378s
Ep  404/1500 | Reward=  -74.49 | EpBest=  2892.3万 | GlobalBest=  2512.4万 | LPSP= 0.14% | LREG= 4.01% | Imp= 0 | MILP= 15 | ALoss=-0.1364 CLoss=29.8924 | LR=8.3e-05 | Time=3384s
Ep  405/1500 | Reward=  -90.32 | EpBest=  4691.1万 | GlobalBest=  2512.4万 | LPSP= 2.06% | LREG= 2.68% | Imp= 3 | MILP= 18 | ALoss=-0.0519 CLoss=58.9040 | LR=8.3e-05 | Time=3391s
Ep  406/1500 | Reward=  -65.48 | EpBest=  2851.0万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 1.35% | Imp= 0 | MILP= 15 | ALoss=-0.0509 CLoss=14.0008 | LR=8.3e-05 | Time=3396s
Ep  407/1500 | Reward= -167.13 | EpBest=  5477.7万 | GlobalBest=  2512.4万 | LPSP= 1.89% | LREG=14.29% | Imp= 4 | MILP= 24 | ALoss=-0.1093 CLoss=115.3396 | LR=8.3e-05 | Time=3402s
Ep  408/1500 | Reward=  -69.83 | EpBest=  3029.8万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 2.02% | Imp= 1 | MILP= 16 | ALoss=-0.0145 CLoss=23.8456 | LR=8.3e-05 | Time=3408s
Ep  409/1500 | Reward= -125.30 | EpBest=  5557.7万 | GlobalBest=  2512.4万 | LPSP= 2.02% | LREG=14.87% | Imp= 7 | MILP= 22 | ALoss=-0.0914 CLoss=30.2160 | LR=8.3e-05 | Time=3413s
Ep  410/1500 | Reward=  -83.98 | EpBest=  5254.7万 | GlobalBest=  2512.4万 | LPSP= 2.17% | LREG=10.79% | Imp= 0 | MILP= 15 | ALoss=-0.0592 CLoss=20.1848 | LR=8.3e-05 | Time=3418s
Ep  411/1500 | Reward= -110.02 | EpBest=  5047.4万 | GlobalBest=  2512.4万 | LPSP= 2.07% | LREG= 3.76% | Imp= 4 | MILP= 19 | ALoss=-0.1139 CLoss=48.3922 | LR=8.3e-05 | Time=3422s
Ep  412/1500 | Reward=  -96.77 | EpBest=  4485.9万 | GlobalBest=  2512.4万 | LPSP= 1.11% | LREG= 8.81% | Imp= 4 | MILP= 19 | ALoss=-0.0521 CLoss= 9.3745 | LR=8.3e-05 | Time=3427s
Ep  413/1500 | Reward=  -77.80 | EpBest=  3165.9万 | GlobalBest=  2512.4万 | LPSP= 0.08% | LREG= 0.85% | Imp= 2 | MILP= 17 | ALoss=-0.0319 CLoss=48.0222 | LR=8.3e-05 | Time=3434s
Ep  414/1500 | Reward=  -72.04 | EpBest=  2838.9万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 2.67% | Imp= 1 | MILP= 16 | ALoss=-0.0560 CLoss=13.7898 | LR=8.3e-05 | Time=3439s
Ep  415/1500 | Reward= -129.45 | EpBest=  5456.9万 | GlobalBest=  2512.4万 | LPSP= 1.89% | LREG=14.22% | Imp= 8 | MILP= 23 | ALoss=-0.0240 CLoss= 9.2669 | LR=8.2e-05 | Time=3446s
Ep  416/1500 | Reward=  -82.11 | EpBest=  4884.9万 | GlobalBest=  2512.4万 | LPSP= 2.00% | LREG= 6.51% | Imp= 0 | MILP= 15 | ALoss=-0.1400 CLoss=52.2338 | LR=8.2e-05 | Time=3449s
Ep  417/1500 | Reward= -101.50 | EpBest=  5168.6万 | GlobalBest=  2512.4万 | LPSP= 2.15% | LREG= 7.18% | Imp= 3 | MILP= 18 | ALoss=-0.0026 CLoss=15.1946 | LR=8.2e-05 | Time=3458s
Ep  418/1500 | Reward= -116.82 | EpBest=  5338.8万 | GlobalBest=  2512.4万 | LPSP= 2.21% | LREG=14.02% | Imp= 5 | MILP= 21 | ALoss= 0.0576 CLoss=45.8482 | LR=8.2e-05 | Time=3464s
Ep  419/1500 | Reward=  -67.20 | EpBest=  2880.6万 | GlobalBest=  2512.4万 | LPSP= 0.02% | LREG= 0.64% | Imp= 1 | MILP= 16 | ALoss=-0.1414 CLoss=12.7953 | LR=8.2e-05 | Time=3471s
Ep  420/1500 | Reward=  -82.16 | EpBest=  3111.4万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 1.40% | Imp= 5 | MILP= 20 | ALoss=-0.0780 CLoss=38.9277 | LR=8.2e-05 | Time=3479s
Ep  421/1500 | Reward=  -89.19 | EpBest=  4683.9万 | GlobalBest=  2512.4万 | LPSP= 1.74% | LREG= 3.06% | Imp= 2 | MILP= 17 | ALoss=-0.0341 CLoss=60.6088 | LR=8.2e-05 | Time=3486s
Ep  422/1500 | Reward=  -69.33 | EpBest=  2928.5万 | GlobalBest=  2512.4万 | LPSP= 0.08% | LREG= 6.24% | Imp= 1 | MILP= 16 | ALoss=-0.0309 CLoss= 7.2704 | LR=8.2e-05 | Time=3493s
Ep  423/1500 | Reward=  -79.83 | EpBest=  3192.7万 | GlobalBest=  2512.4万 | LPSP= 0.10% | LREG= 1.23% | Imp= 3 | MILP= 18 | ALoss=-0.0515 CLoss= 8.6858 | LR=8.2e-05 | Time=3499s
Ep  424/1500 | Reward=  -78.93 | EpBest=  4496.1万 | GlobalBest=  2512.4万 | LPSP= 1.54% | LREG= 7.59% | Imp= 0 | MILP= 15 | ALoss=-0.0132 CLoss=11.5385 | LR=8.2e-05 | Time=3504s
Ep  425/1500 | Reward= -133.86 | EpBest=  4968.1万 | GlobalBest=  2512.4万 | LPSP= 1.41% | LREG=13.14% | Imp= 9 | MILP= 24 | ALoss=-0.0909 CLoss=48.4926 | LR=8.2e-05 | Time=3513s
Ep  426/1500 | Reward= -114.62 | EpBest=  5070.7万 | GlobalBest=  2512.4万 | LPSP= 2.17% | LREG= 8.93% | Imp= 4 | MILP= 20 | ALoss=-0.1085 CLoss=31.4392 | LR=8.2e-05 | Time=3519s
Ep  427/1500 | Reward=  -89.29 | EpBest=  3689.5万 | GlobalBest=  2512.4万 | LPSP= 0.63% | LREG= 3.68% | Imp= 3 | MILP= 19 | ALoss=-0.0979 CLoss= 4.0980 | LR=8.1e-05 | Time=3526s
Ep  428/1500 | Reward=  -80.09 | EpBest=  3783.2万 | GlobalBest=  2512.4万 | LPSP= 1.05% | LREG= 5.38% | Imp= 2 | MILP= 17 | ALoss=-0.0475 CLoss=11.3374 | LR=8.1e-05 | Time=3531s
Ep  429/1500 | Reward=  -72.83 | EpBest=  3098.5万 | GlobalBest=  2512.4万 | LPSP= 0.30% | LREG= 1.75% | Imp= 1 | MILP= 16 | ALoss=-0.1074 CLoss=13.0060 | LR=8.1e-05 | Time=3538s
Ep  430/1500 | Reward=  -98.41 | EpBest=  3749.6万 | GlobalBest=  2512.4万 | LPSP= 0.86% | LREG= 3.46% | Imp= 5 | MILP= 20 | ALoss=-0.0588 CLoss= 2.4508 | LR=8.1e-05 | Time=3545s
Ep  431/1500 | Reward= -111.47 | EpBest=  5371.0万 | GlobalBest=  2512.4万 | LPSP= 2.47% | LREG= 5.98% | Imp= 3 | MILP= 19 | ALoss= 0.0304 CLoss=11.1815 | LR=8.1e-05 | Time=3550s
Ep  432/1500 | Reward= -126.70 | EpBest=  5383.2万 | GlobalBest=  2512.4万 | LPSP= 1.70% | LREG=14.70% | Imp= 6 | MILP= 22 | ALoss=-0.0958 CLoss=17.0788 | LR=8.1e-05 | Time=3557s
Ep  433/1500 | Reward= -144.06 | EpBest=  6012.4万 | GlobalBest=  2512.4万 | LPSP= 2.46% | LREG=14.48% | Imp= 7 | MILP= 23 | ALoss= 0.1398 CLoss= 4.9249 | LR=8.1e-05 | Time=3563s
Ep  434/1500 | Reward=  -99.67 | EpBest=  4343.8万 | GlobalBest=  2512.4万 | LPSP= 0.99% | LREG= 8.82% | Imp= 5 | MILP= 20 | ALoss= 0.1104 CLoss=20.2992 | LR=8.1e-05 | Time=3570s
Ep  435/1500 | Reward=  -91.01 | EpBest=  3628.4万 | GlobalBest=  2512.4万 | LPSP= 0.55% | LREG= 2.58% | Imp= 3 | MILP= 18 | ALoss=-0.1233 CLoss= 5.3148 | LR=8.1e-05 | Time=3576s
Ep  436/1500 | Reward= -108.99 | EpBest=  3937.7万 | GlobalBest=  2512.4万 | LPSP= 0.32% | LREG=12.82% | Imp= 6 | MILP= 23 | ALoss= 0.1139 CLoss=34.5644 | LR=8.1e-05 | Time=3584s
Ep  437/1500 | Reward=  -80.32 | EpBest=  3783.1万 | GlobalBest=  2512.4万 | LPSP= 1.02% | LREG= 2.55% | Imp= 2 | MILP= 17 | ALoss=-0.0390 CLoss=58.2432 | LR=8.1e-05 | Time=3589s
Ep  438/1500 | Reward= -138.96 | EpBest=  5238.6万 | GlobalBest=  2512.4万 | LPSP= 1.68% | LREG=13.53% | Imp= 8 | MILP= 24 | ALoss= 0.1306 CLoss=45.8067 | LR=8.1e-05 | Time=3596s
Ep  439/1500 | Reward=  -72.23 | EpBest=  2987.4万 | GlobalBest=  2512.4万 | LPSP= 0.10% | LREG= 0.76% | Imp= 0 | MILP= 15 | ALoss= 0.1245 CLoss=20.0464 | LR=8.1e-05 | Time=3602s
Ep  440/1500 | Reward= -144.64 | EpBest=  5193.6万 | GlobalBest=  2512.4万 | LPSP= 1.53% | LREG=14.29% | Imp= 8 | MILP= 25 | ALoss= 0.0655 CLoss=15.0642 | LR=8.0e-05 | Time=3609s
Ep  441/1500 | Reward=  -77.70 | EpBest=  3645.3万 | GlobalBest=  2512.4万 | LPSP= 1.03% | LREG= 1.86% | Imp= 1 | MILP= 16 | ALoss=-0.0435 CLoss=56.1596 | LR=8.0e-05 | Time=3616s
Ep  442/1500 | Reward=  -84.09 | EpBest=  3270.0万 | GlobalBest=  2512.4万 | LPSP= 0.55% | LREG= 2.80% | Imp= 1 | MILP= 16 | ALoss=-0.0729 CLoss= 5.9141 | LR=8.0e-05 | Time=3622s
Ep  443/1500 | Reward= -128.84 | EpBest=  3699.9万 | GlobalBest=  2512.4万 | LPSP= 0.09% | LREG=12.63% | Imp=12 | MILP= 30 | ALoss= 0.0955 CLoss=75.0336 | LR=8.0e-05 | Time=3637s
Ep  444/1500 | Reward=  -81.74 | EpBest=  3442.6万 | GlobalBest=  2512.4万 | LPSP= 0.32% | LREG= 1.92% | Imp= 2 | MILP= 17 | ALoss=-0.1323 CLoss=30.5996 | LR=8.0e-05 | Time=3643s
Ep  445/1500 | Reward= -190.64 | EpBest=  5061.5万 | GlobalBest=  2512.4万 | LPSP= 1.39% | LREG=15.00% | Imp= 7 | MILP= 34 | ALoss= 0.0468 CLoss=617.7260 | LR=8.0e-05 | Time=3651s
Ep  446/1500 | Reward= -136.10 | EpBest=  4613.0万 | GlobalBest=  2512.4万 | LPSP= 0.98% | LREG=14.31% | Imp= 7 | MILP= 25 | ALoss=-0.1076 CLoss=18.9079 | LR=8.0e-05 | Time=3661s
Ep  447/1500 | Reward=  -69.70 | EpBest=  3070.1万 | GlobalBest=  2512.4万 | LPSP= 0.01% | LREG= 1.35% | Imp= 1 | MILP= 17 | ALoss=-0.1670 CLoss= 9.6194 | LR=8.0e-05 | Time=3669s
Ep  448/1500 | Reward=  -92.00 | EpBest=  3388.2万 | GlobalBest=  2512.4万 | LPSP= 0.23% | LREG= 2.44% | Imp= 4 | MILP= 19 | ALoss=-0.0684 CLoss= 8.6658 | LR=8.0e-05 | Time=3677s
Ep  449/1500 | Reward=  -73.50 | EpBest=  3065.4万 | GlobalBest=  2512.4万 | LPSP= 0.17% | LREG= 1.69% | Imp= 0 | MILP= 15 | ALoss=-0.0838 CLoss= 5.7647 | LR=8.0e-05 | Time=3682s
Ep  450/1500 | Reward=  -82.87 | EpBest=  3429.4万 | GlobalBest=  2512.4万 | LPSP= 0.03% | LREG=12.96% | Imp= 7 | MILP= 22 | ALoss=-0.0833 CLoss=48.3290 | LR=8.0e-05 | Time=3691s
Ep  451/1500 | Reward= -113.92 | EpBest=  4562.3万 | GlobalBest=  2512.4万 | LPSP= 0.89% | LREG=14.10% | Imp= 3 | MILP= 23 | ALoss=-0.0314 CLoss=162.5194 | LR=8.0e-05 | Time=3701s
Ep  452/1500 | Reward=  -72.22 | EpBest=  3160.1万 | GlobalBest=  2512.4万 | LPSP= 0.10% | LREG= 4.34% | Imp= 0 | MILP= 15 | ALoss=-0.0683 CLoss= 8.1332 | LR=7.9e-05 | Time=3707s
Ep  453/1500 | Reward= -126.20 | EpBest=  4513.4万 | GlobalBest=  2512.4万 | LPSP= 0.82% | LREG=12.76% | Imp= 2 | MILP= 26 | ALoss=-0.1173 CLoss=170.7025 | LR=7.9e-05 | Time=3718s
Ep  454/1500 | Reward=  -82.67 | EpBest=  3821.5万 | GlobalBest=  2512.4万 | LPSP= 0.86% | LREG= 1.91% | Imp= 1 | MILP= 16 | ALoss=-0.0679 CLoss=73.1098 | LR=7.9e-05 | Time=3724s
Ep  455/1500 | Reward=  -54.06 | EpBest=  3081.3万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 0.92% | Imp= 0 | MILP= 15 | ALoss=-0.0639 CLoss=76.6067 | LR=7.9e-05 | Time=3731s
Ep  456/1500 | Reward=  -95.83 | EpBest=  3532.9万 | GlobalBest=  2512.4万 | LPSP= 0.24% | LREG= 6.18% | Imp= 6 | MILP= 22 | ALoss= 0.1170 CLoss=33.4855 | LR=7.9e-05 | Time=3741s
Ep  457/1500 | Reward=  -90.38 | EpBest=  3190.1万 | GlobalBest=  2512.4万 | LPSP= 0.11% | LREG= 1.78% | Imp= 5 | MILP= 21 | ALoss= 0.1619 CLoss=39.2869 | LR=7.9e-05 | Time=3750s
Ep  458/1500 | Reward=  -90.00 | EpBest=  3678.5万 | GlobalBest=  2512.4万 | LPSP= 0.03% | LREG=12.68% | Imp= 5 | MILP= 23 | ALoss= 0.0365 CLoss=10.4232 | LR=7.9e-05 | Time=3760s
Ep  459/1500 | Reward= -162.49 | EpBest=  3631.9万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=12.53% | Imp=17 | MILP= 37 | ALoss= 0.0602 CLoss=244.6467 | LR=7.9e-05 | Time=3774s
Ep  460/1500 | Reward=  -65.03 | EpBest=  3197.3万 | GlobalBest=  2512.4万 | LPSP= 0.15% | LREG= 1.44% | Imp= 1 | MILP= 16 | ALoss=-0.0513 CLoss=101.0576 | LR=7.9e-05 | Time=3780s
Ep  461/1500 | Reward=  -64.14 | EpBest=  3180.4万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 8.36% | Imp= 3 | MILP= 18 | ALoss= 0.0204 CLoss=102.3448 | LR=7.9e-05 | Time=3788s
Ep  462/1500 | Reward=  -69.15 | EpBest=  3251.4万 | GlobalBest=  2512.4万 | LPSP= 0.15% | LREG= 1.89% | Imp= 4 | MILP= 19 | ALoss= 0.0736 CLoss=15.9271 | LR=7.9e-05 | Time=3796s
Ep  463/1500 | Reward=  -55.48 | EpBest=  2982.4万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 0.39% | Imp= 1 | MILP= 16 | ALoss=-0.0831 CLoss= 9.8474 | LR=7.8e-05 | Time=3804s
Ep  464/1500 | Reward=  -57.78 | EpBest=  3099.0万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 1.14% | Imp= 1 | MILP= 16 | ALoss=-0.0267 CLoss= 5.8816 | LR=7.8e-05 | Time=3810s
Ep  465/1500 | Reward=  -87.43 | EpBest=  3241.7万 | GlobalBest=  2512.4万 | LPSP= 0.22% | LREG= 3.78% | Imp= 5 | MILP= 20 | ALoss=-0.0476 CLoss=18.0171 | LR=7.8e-05 | Time=3819s
Ep  466/1500 | Reward=  -62.29 | EpBest=  3289.8万 | GlobalBest=  2512.4万 | LPSP= 0.74% | LREG= 2.59% | Imp= 2 | MILP= 17 | ALoss=-0.0135 CLoss=48.2976 | LR=7.8e-05 | Time=3824s
Ep  467/1500 | Reward= -184.65 | EpBest=  3596.0万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=12.66% | Imp= 9 | MILP= 50 | ALoss=-0.0219 CLoss=996.4087 | LR=7.8e-05 | Time=3836s
Ep  468/1500 | Reward=  -56.08 | EpBest=  2975.0万 | GlobalBest=  2512.4万 | LPSP= 0.18% | LREG= 3.11% | Imp= 1 | MILP= 16 | ALoss= 0.0260 CLoss=49.3765 | LR=7.8e-05 | Time=3841s
Ep  469/1500 | Reward=  -63.14 | EpBest=  3081.5万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 1.82% | Imp= 2 | MILP= 17 | ALoss=-0.0746 CLoss= 5.4912 | LR=7.8e-05 | Time=3848s
Ep  470/1500 | Reward=  -74.53 | EpBest=  3586.4万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=11.47% | Imp= 5 | MILP= 20 | ALoss= 0.0169 CLoss=24.1011 | LR=7.8e-05 | Time=3851s
Ep  471/1500 | Reward=  -61.46 | EpBest=  3251.5万 | GlobalBest=  2512.4万 | LPSP= 0.23% | LREG= 2.54% | Imp= 2 | MILP= 17 | ALoss= 0.0728 CLoss= 5.7939 | LR=7.8e-05 | Time=3855s
Ep  472/1500 | Reward= -113.46 | EpBest=  3633.5万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=11.52% | Imp= 8 | MILP= 29 | ALoss= 0.0601 CLoss=101.1673 | LR=7.8e-05 | Time=3863s
Ep  473/1500 | Reward=  -64.81 | EpBest=  3621.0万 | GlobalBest=  2512.4万 | LPSP= 0.78% | LREG= 4.40% | Imp= 2 | MILP= 17 | ALoss= 0.0968 CLoss=277.7621 | LR=7.8e-05 | Time=3867s
Ep  474/1500 | Reward= -103.36 | EpBest=  3637.3万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=13.16% | Imp= 7 | MILP= 27 | ALoss= 0.0284 CLoss=11.2309 | LR=7.8e-05 | Time=3875s
Ep  475/1500 | Reward=  -52.70 | EpBest=  3058.0万 | GlobalBest=  2512.4万 | LPSP= 0.09% | LREG= 6.97% | Imp= 0 | MILP= 15 | ALoss=-0.0799 CLoss=138.8886 | LR=7.7e-05 | Time=3882s
Ep  476/1500 | Reward=  -59.44 | EpBest=  3266.5万 | GlobalBest=  2512.4万 | LPSP= 0.30% | LREG= 2.00% | Imp= 1 | MILP= 16 | ALoss=-0.0508 CLoss=18.0364 | LR=7.7e-05 | Time=3888s
Ep  477/1500 | Reward= -187.45 | EpBest=  4135.8万 | GlobalBest=  2512.4万 | LPSP= 0.44% | LREG=13.13% | Imp= 9 | MILP= 38 | ALoss=-0.0715 CLoss=855.8470 | LR=7.7e-05 | Time=3896s
Ep  478/1500 | Reward= -103.30 | EpBest=  3626.3万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=12.88% | Imp=10 | MILP= 26 | ALoss=-0.0177 CLoss=15.6276 | LR=7.7e-05 | Time=3903s
Ep  479/1500 | Reward=  -52.37 | EpBest=  2891.1万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 4.63% | Imp= 0 | MILP= 15 | ALoss= 0.0008 CLoss=22.1893 | LR=7.7e-05 | Time=3909s
Ep  480/1500 | Reward= -111.17 | EpBest=  3630.6万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=11.82% | Imp= 7 | MILP= 26 | ALoss=-0.0084 CLoss=88.0270 | LR=7.7e-05 | Time=3917s
Ep  481/1500 | Reward=  -74.05 | EpBest=  4157.1万 | GlobalBest=  2512.4万 | LPSP= 0.99% | LREG= 3.22% | Imp= 0 | MILP= 15 | ALoss=-0.0342 CLoss=17.9229 | LR=7.7e-05 | Time=3924s
Ep  482/1500 | Reward=  -57.76 | EpBest=  3128.6万 | GlobalBest=  2512.4万 | LPSP= 0.45% | LREG= 3.62% | Imp= 0 | MILP= 15 | ALoss= 0.0287 CLoss= 6.9955 | LR=7.7e-05 | Time=3931s
Ep  483/1500 | Reward=  -52.93 | EpBest=  2890.0万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 0.45% | Imp= 0 | MILP= 15 | ALoss= 0.1472 CLoss= 3.6088 | LR=7.7e-05 | Time=3937s
Ep  484/1500 | Reward=  -82.89 | EpBest=  3605.4万 | GlobalBest=  2512.4万 | LPSP= 0.01% | LREG=12.61% | Imp= 5 | MILP= 22 | ALoss= 0.0038 CLoss= 8.2017 | LR=7.7e-05 | Time=3944s
Ep  485/1500 | Reward= -118.56 | EpBest=  3625.6万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=11.94% | Imp=10 | MILP= 30 | ALoss=-0.1032 CLoss=66.1062 | LR=7.7e-05 | Time=3952s
Ep  486/1500 | Reward= -133.03 | EpBest=  3832.8万 | GlobalBest=  2512.4万 | LPSP= 0.16% | LREG=12.63% | Imp=10 | MILP= 32 | ALoss=-0.1062 CLoss=63.6295 | LR=7.6e-05 | Time=3961s
Ep  487/1500 | Reward=  -62.68 | EpBest=  2776.2万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 1.74% | Imp= 3 | MILP= 18 | ALoss=-0.0667 CLoss=249.7161 | LR=7.6e-05 | Time=3967s
Ep  488/1500 | Reward= -103.75 | EpBest=  3994.3万 | GlobalBest=  2512.4万 | LPSP= 0.30% | LREG=12.98% | Imp= 5 | MILP= 25 | ALoss=-0.1043 CLoss=53.3278 | LR=7.6e-05 | Time=3973s
Ep  489/1500 | Reward= -148.18 | EpBest=  3700.0万 | GlobalBest=  2512.4万 | LPSP= 0.05% | LREG=12.86% | Imp=16 | MILP= 34 | ALoss=-0.0127 CLoss=42.7266 | LR=7.6e-05 | Time=3982s
Ep  490/1500 | Reward=  -61.51 | EpBest=  3344.1万 | GlobalBest=  2512.4万 | LPSP= 0.22% | LREG= 3.09% | Imp= 1 | MILP= 16 | ALoss=-0.0069 CLoss=272.8303 | LR=7.6e-05 | Time=3989s
Ep  491/1500 | Reward=  -95.63 | EpBest=  3565.7万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=12.01% | Imp= 9 | MILP= 24 | ALoss=-0.0314 CLoss=54.6897 | LR=7.6e-05 | Time=3996s
Ep  492/1500 | Reward=  -60.53 | EpBest=  3108.9万 | GlobalBest=  2512.4万 | LPSP= 0.14% | LREG= 2.18% | Imp= 2 | MILP= 17 | ALoss=-0.1290 CLoss=10.9164 | LR=7.6e-05 | Time=4001s
Ep  493/1500 | Reward=  -86.69 | EpBest=  3899.3万 | GlobalBest=  2512.4万 | LPSP= 0.32% | LREG=12.76% | Imp= 6 | MILP= 21 | ALoss=-0.1090 CLoss= 8.1206 | LR=7.6e-05 | Time=4005s
Ep  494/1500 | Reward=  -59.92 | EpBest=  3000.3万 | GlobalBest=  2512.4万 | LPSP= 0.06% | LREG= 1.74% | Imp= 2 | MILP= 17 | ALoss=-0.1066 CLoss= 7.8658 | LR=7.6e-05 | Time=4011s
Ep  495/1500 | Reward=  -91.94 | EpBest=  3618.1万 | GlobalBest=  2512.4万 | LPSP= 0.02% | LREG=12.97% | Imp= 8 | MILP= 24 | ALoss=-0.0993 CLoss= 6.8831 | LR=7.6e-05 | Time=4017s
Ep  496/1500 | Reward=  -70.17 | EpBest=  3110.7万 | GlobalBest=  2512.4万 | LPSP= 0.14% | LREG= 1.31% | Imp= 4 | MILP= 19 | ALoss=-0.1394 CLoss=15.5505 | LR=7.6e-05 | Time=4022s
Ep  497/1500 | Reward= -129.09 | EpBest=  3778.4万 | GlobalBest=  2512.4万 | LPSP= 0.13% | LREG=11.39% | Imp=12 | MILP= 31 | ALoss=-0.0897 CLoss=128.9386 | LR=7.6e-05 | Time=4029s
Ep  498/1500 | Reward=  -56.45 | EpBest=  3134.1万 | GlobalBest=  2512.4万 | LPSP= 0.08% | LREG= 1.23% | Imp= 1 | MILP= 16 | ALoss= 0.0341 CLoss=36.0563 | LR=7.5e-05 | Time=4034s
Ep  499/1500 | Reward=  -62.50 | EpBest=  3284.7万 | GlobalBest=  2512.4万 | LPSP= 0.48% | LREG= 1.86% | Imp= 2 | MILP= 17 | ALoss= 0.0918 CLoss= 9.9145 | LR=7.5e-05 | Time=4040s
Ep  500/1500 | Reward=  -81.91 | EpBest=  3670.0万 | GlobalBest=  2512.4万 | LPSP= 0.01% | LREG=12.60% | Imp= 3 | MILP= 22 | ALoss=-0.0532 CLoss=16.6124 | LR=7.5e-05 | Time=4045s
Ep  501/1500 | Reward=  -89.36 | EpBest=  3619.0万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=11.97% | Imp= 3 | MILP= 24 | ALoss= 0.0129 CLoss=28.5670 | LR=7.5e-05 | Time=4050s
Ep  502/1500 | Reward= -182.57 | EpBest=  3502.5万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=12.79% | Imp= 6 | MILP= 23 | ALoss=-0.0054 CLoss=264.4150 | LR=7.5e-05 | Time=4055s
Ep  503/1500 | Reward=  -77.51 | EpBest=  3423.7万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=12.54% | Imp= 4 | MILP= 21 | ALoss= 0.0151 CLoss=18.7352 | LR=7.5e-05 | Time=4060s
